img,label,enc_label,set
../data/food-images/baguet/421640449_ca70f2c4c0.jpg,food-images,0,train
../data/food-images/baguet/3413485824_d03500d8a5.jpg,food-images,0,train
../data/food-images/baguet/2885931846_7838b4c35f.jpg,food-images,0,train
../data/food-images/baguet/3453752577_a6de57012b.jpg,food-images,0,train
../data/food-images/baguet/256549708_459f68344b.jpg,food-images,0,train
../data/food-images/baguet/3481954801_29a727460b.jpg,food-images,0,test
../data/food-images/baguet/3499452459_6bc97c5ea1.jpg,food-images,0,train
../data/food-images/baguet/3212775838_2cbc05f3e0.jpg,food-images,0,train
../data/food-images/baguet/164970114_0c98a0aa15.jpg,food-images,0,train
../data/food-images/baguet/2852188263_04767e3735.jpg,food-images,0,test
../data/food-images/baguet/501911892_959413d76a.jpg,food-images,0,train
../data/food-images/baguet/3485988278_9f348cb24b_o.jpg,food-images,0,test
../data/food-images/baguet/66175008_c9515122eb.jpg,food-images,0,train
../data/food-images/baguet/2463617776_3a99186c6e.jpg,food-images,0,train
../data/food-images/baguet/2267632527_927292c6fa.jpg,food-images,0,train
../data/food-images/baguet/2288884345_b0edc826d1.jpg,food-images,0,train
../data/food-images/baguet/3869537114_2b6872c5f3.jpg,food-images,0,train
../data/food-images/baguet/3701503448_c94a30ba27.jpg,food-images,0,train
../data/food-images/baguet/2715497545_c72a978b76.jpg,food-images,0,test
../data/food-images/baguet/3216296587_fac06fb743.jpg,food-images,0,train
../data/food-images/baguet/26577985_fc61aad42e.jpg,food-images,0,train
../data/food-images/baguet/3956965996_3690b212e9.jpg,food-images,0,train
../data/food-images/baguet/2045144693_2f4dad98fe.jpg,food-images,0,train
../data/food-images/baguet/3437714411_c939368359.jpg,food-images,0,train
../data/food-images/baguet/3809908525_d17e3f7bda.jpg,food-images,0,train
../data/food-images/baguet/25057137_76baddf5fe.jpg,food-images,0,train
../data/food-images/baguet/2737400264_2eb9789f52.jpg,food-images,0,train
../data/food-images/baguet/399691135_86406140ce.jpg,food-images,0,train
../data/food-images/baguet/3524420674_d680a9f45a.jpg,food-images,0,train
../data/food-images/baguet/2384979708_6d3de9952c.jpg,food-images,0,test
../data/food-images/baguet/294856906_8744044f15.jpg,food-images,0,train
../data/food-images/baguet/4129532237_7a50d7955b.jpg,food-images,0,train
../data/food-images/baguet/3138696835_3ae5228f4b.jpg,food-images,0,train
../data/food-images/baguet/271282179_133a914fe7.jpg,food-images,0,train
../data/food-images/baguet/2620317721_964fe4a84d.jpg,food-images,0,train
../data/food-images/baguet/2645345342_2b97f40abd.jpg,food-images,0,train
../data/food-images/baguet/3529542701_06e73ae9d0.jpg,food-images,0,train
../data/food-images/baguet/2286057429_2673f2c4c8.jpg,food-images,0,test
../data/food-images/baguet/3395575789_c47d36ac0a.jpg,food-images,0,train
../data/food-images/baguet/95569970_0b1ac41c28.jpg,food-images,0,test
../data/food-images/baguet/543837910_194e1d79e6.jpg,food-images,0,train
../data/food-images/baguet/3324390018_1c4f93e92a.jpg,food-images,0,train
../data/food-images/baguet/2468167990_86a754b633.jpg,food-images,0,test
../data/food-images/baguet/127293348_8ff2fbdb68.jpg,food-images,0,train
../data/food-images/baguet/2824416427_a2c41cab3d.jpg,food-images,0,test
../data/food-images/nutmeg/3176758481_a1321f39eb.jpg,food-images,0,train
../data/food-images/nutmeg/105333319_42a7c5e423.jpg,food-images,0,train
../data/food-images/nutmeg/2978146814_26274983ac.jpg,food-images,0,test
../data/food-images/nutmeg/3131211548_67d98212b2.jpg,food-images,0,train
../data/food-images/nutmeg/2317622325_d4ea204d3b.jpg,food-images,0,test
../data/food-images/nutmeg/2945955882_10dc6c5026.jpg,food-images,0,train
../data/food-images/nutmeg/161267165_0a7fad682b.jpg,food-images,0,test
../data/food-images/nutmeg/759794_dc8fa54abf.jpg,food-images,0,train
../data/food-images/nutmeg/2355800803_622e5c5a7c.jpg,food-images,0,train
../data/food-images/nutmeg/490906516_782059f753.jpg,food-images,0,train
../data/food-images/nutmeg/387360131_cddd40736b.jpg,food-images,0,train
../data/food-images/nutmeg/3790636148_3b4b6a7bc5.jpg,food-images,0,train
../data/food-images/nutmeg/3410163856_c0a0fa2511.jpg,food-images,0,train
../data/food-images/nutmeg/364457336_435fa09761.jpg,food-images,0,train
../data/food-images/nutmeg/2854646992_1a0c6f42c7.jpg,food-images,0,train
../data/food-images/nutmeg/4146842355_1d687d6d10.jpg,food-images,0,train
../data/food-images/nutmeg/4146461642_9007bf4f13.jpg,food-images,0,train
../data/food-images/nutmeg/557158617_cf9351b1ea.jpg,food-images,0,train
../data/food-images/nutmeg/2322493671_02abab5b5b.jpg,food-images,0,train
../data/food-images/nutmeg/3300293122_eca0b36250.jpg,food-images,0,test
../data/food-images/nutmeg/3025457637_1e45c932f4.jpg,food-images,0,test
../data/food-images/nutmeg/3357707144_850d1c3c48.jpg,food-images,0,train
../data/food-images/nutmeg/75502711_8f74ff5d3c.jpg,food-images,0,test
../data/food-images/nutmeg/2356114208_959272caa0.jpg,food-images,0,test
../data/food-images/nutmeg/3790631846_01afff0081.jpg,food-images,0,train
../data/food-images/nutmeg/3361389736_46c612c958.jpg,food-images,0,train
../data/food-images/nutmeg/157390381_c7d5c54177.jpg,food-images,0,train
../data/food-images/nutmeg/321679474_e24c0c6979.jpg,food-images,0,train
../data/food-images/nutmeg/4074219308_524737f331.jpg,food-images,0,train
../data/food-images/nutmeg/3310000842_4884d00c26.jpg,food-images,0,test
../data/food-images/nutmeg/3498825063_0cbb20d0c8.jpg,food-images,0,train
../data/food-images/nutmeg/409190054_b5fdbf648b.jpg,food-images,0,train
../data/food-images/nutmeg/2368400840_b5248a4241.jpg,food-images,0,test
../data/food-images/nutmeg/19280276_30e451a308.jpg,food-images,0,train
../data/food-images/nutmeg/2164948035_9f72859d02.jpg,food-images,0,train
../data/food-images/nutmeg/2774551450_5f2a57f614.jpg,food-images,0,train
../data/food-images/nutmeg/3002211499_7b5d3d1087.jpg,food-images,0,train
../data/food-images/nutmeg/4240572179_1fbd34dd47.jpg,food-images,0,train
../data/food-images/nutmeg/2597192244_c49a75fc8a.jpg,food-images,0,train
../data/food-images/nutmeg/2751678906_89178b4e84.jpg,food-images,0,test
../data/food-images/nutmeg/3206812965_695236e8ef.jpg,food-images,0,train
../data/food-images/nutmeg/2071826058_723160f86f.jpg,food-images,0,test
../data/food-images/nutmeg/2910427582_707d2d0bb0.jpg,food-images,0,train
../data/food-images/nutmeg/2870153288_0054438abb.jpg,food-images,0,train
../data/food-images/nutmeg/2041530968_6c70c483c8.jpg,food-images,0,train
../data/food-images/nutmeg/3372436349_aa36191037.jpg,food-images,0,test
../data/food-images/nutmeg/3776612920_8441da6f12.jpg,food-images,0,test
../data/food-images/nutmeg/2600797435_8ab54f4779.jpg,food-images,0,test
../data/food-images/nutmeg/1858974621_01608d75d8.jpg,food-images,0,train
../data/food-images/nutmeg/4241275766_ed5f35e230.jpg,food-images,0,test
../data/food-images/nutmeg/1403177389_c91f577b0c.jpg,food-images,0,train
../data/food-images/nutmeg/2727008483_090e089c04.jpg,food-images,0,train
../data/food-images/nutmeg/239128109_5fcc39036c.jpg,food-images,0,train
../data/food-images/nutmeg/3410163830_d46f55a12f.jpg,food-images,0,test
../data/food-images/nutmeg/419120695_c62417f548.jpg,food-images,0,train
../data/food-images/taro/4761385375_874c1f537d.jpg,food-images,0,train
../data/food-images/taro/2576235248_68ed7525b1.jpg,food-images,0,train
../data/food-images/taro/4761396745_15db83d01f.jpg,food-images,0,train
../data/food-images/taro/135635284_f117e85df9.jpg,food-images,0,train
../data/food-images/taro/3963808680_543aa804a5.jpg,food-images,0,train
../data/food-images/taro/2716291149_ae0ee8a31e.jpg,food-images,0,train
../data/food-images/taro/477733594_f480a206e6.jpg,food-images,0,train
../data/food-images/taro/2396648217_7760cb5163.jpg,food-images,0,train
../data/food-images/taro/8669839_2a3c3b53e6.jpg,food-images,0,test
../data/food-images/taro/3386847545_468d291f84.jpg,food-images,0,test
../data/food-images/taro/2710079002_7e8ae1f008.jpg,food-images,0,test
../data/food-images/taro/4800167335_4576fa6f64.jpg,food-images,0,train
../data/food-images/taro/1968918054_903867874d.jpg,food-images,0,train
../data/food-images/taro/4883797869_36cdcaf52e.jpg,food-images,0,train
../data/food-images/taro/2551205334_e5f42b9d31.jpg,food-images,0,train
../data/food-images/taro/173406842_b126e53d8c.jpg,food-images,0,train
../data/food-images/taro/1425046639_6e21ccd546.jpg,food-images,0,train
../data/food-images/taro/3696533890_c7ca3d045e.jpg,food-images,0,train
../data/food-images/taro/2333294971_a1335f79d9.jpg,food-images,0,train
../data/food-images/taro/3934032062_80e2f84a80.jpg,food-images,0,train
../data/food-images/taro/3743731303_aa39e40321.jpg,food-images,0,train
../data/food-images/taro/5015572861_76d035fe6e.jpg,food-images,0,train
../data/food-images/taro/3868191487_31dd1b5937.jpg,food-images,0,train
../data/food-images/taro/4124862349_c243cf3a2e.jpg,food-images,0,train
../data/food-images/taro/5046674182_09b7bce6c9.jpg,food-images,0,train
../data/food-images/taro/1658991199_5aafff3136.jpg,food-images,0,train
../data/food-images/taro/3789678503_1b2532bc00.jpg,food-images,0,train
../data/food-images/taro/3744584040_4e625c0995.jpg,food-images,0,train
../data/food-images/taro/170984527_51d126cbd2.jpg,food-images,0,train
../data/food-images/taro/4955260397_93e1f7a557.jpg,food-images,0,train
../data/food-images/taro/3562443010_a780964a7d.jpg,food-images,0,train
../data/food-images/taro/714608401_241d59de29.jpg,food-images,0,train
../data/food-images/taro/4917568337_e4e0c0d256.jpg,food-images,0,train
../data/food-images/taro/4894380033_72b13cf618.jpg,food-images,0,train
../data/food-images/taro/2500585175_f031f76a3d.jpg,food-images,0,test
../data/food-images/taro/3010201664_5116aa736e.jpg,food-images,0,train
../data/food-images/taro/3865551945_01355fd252.jpg,food-images,0,train
../data/food-images/taro/8669820_3e868d1c97.jpg,food-images,0,train
../data/food-images/taro/580706544_c571606831.jpg,food-images,0,train
../data/food-images/taro/8668479_0464c25b77.jpg,food-images,0,train
../data/food-images/taro/4800809550_2b4dc728ce.jpg,food-images,0,train
../data/food-images/taro/2726666398_0ddabd7b2d.jpg,food-images,0,train
../data/food-images/taro/4997181558_ca71ea8340.jpg,food-images,0,test
../data/food-images/taro/4734532712_d185ed27e8.jpg,food-images,0,train
../data/food-images/taro/2859195089_388b81f71b.jpg,food-images,0,train
../data/food-images/taro/30123287_2445aa7559.jpg,food-images,0,train
../data/food-images/taro/4761374069_2897f752a4.jpg,food-images,0,train
../data/food-images/taro/377916828_3625e886df.jpg,food-images,0,test
../data/food-images/taro/1423212655_96420a94fb.jpg%3Fv%3D0,food-images,0,train
../data/food-images/taro/2841065826_8ba62dfe6f.jpg,food-images,0,train
../data/food-images/taro/2807914837_aca8959df2.jpg,food-images,0,train
../data/food-images/taro/2436706095_67418d041c.jpg%3Fv%3D0,food-images,0,train
../data/food-images/taro/2033909534_146ddc75aa.jpg,food-images,0,train
../data/food-images/taro/2599870657_26ae78133e.jpg,food-images,0,train
../data/food-images/taro/3843727428_8af6a0743a.jpg,food-images,0,train
../data/food-images/taro/2051219492_d22745e28e.jpg,food-images,0,train
../data/food-images/taro/177204280_632b2c2aa3.jpg,food-images,0,train
../data/food-images/Scandinavian/2963039040_776598c8f6.jpg,food-images,0,train
../data/food-images/Scandinavian/2969462033_8ab1ea9058.jpg,food-images,0,train
../data/food-images/Scandinavian/2963399674_2396a7ecea.jpg,food-images,0,train
../data/food-images/Scandinavian/2204361815_a6f740741b.jpg,food-images,0,train
../data/food-images/Scandinavian/2962202227_2ed77977af.jpg,food-images,0,train
../data/food-images/Scandinavian/623682249_2578ad3078.jpg,food-images,0,train
../data/food-images/Scandinavian/2680961352_70d36efce6.jpg,food-images,0,train
../data/food-images/Scandinavian/2962990200_cebdfe061d.jpg,food-images,0,train
../data/food-images/Scandinavian/2962191431_2769c1ba0d.jpg,food-images,0,train
../data/food-images/Scandinavian/2963047434_6b2d63a7cf.jpg,food-images,0,train
../data/food-images/Scandinavian/3614339395_1b68f50e54.jpg,food-images,0,test
../data/food-images/Scandinavian/3732675095_0528686a29.jpg,food-images,0,test
../data/food-images/Scandinavian/2962649307_1747f96b31.jpg,food-images,0,test
../data/food-images/Scandinavian/3239576182_b768ee8d53.jpg,food-images,0,test
../data/food-images/Scandinavian/2962390873_d7283e2e7d.jpg,food-images,0,test
../data/food-images/Scandinavian/2983439580_77d4cab945.jpg,food-images,0,train
../data/food-images/Scandinavian/2962987622_324bdc5480.jpg,food-images,0,test
../data/food-images/Scandinavian/653828197_f9dd438e17.jpg,food-images,0,test
../data/food-images/Scandinavian/2963491732_163ede8f2e.jpg,food-images,0,train
../data/food-images/Scandinavian/2727887475_4a5dfbe7e0.jpg,food-images,0,train
../data/food-images/Scandinavian/3321319451_434ba469ae.jpg,food-images,0,train
../data/food-images/Scandinavian/2963062742_3cf09d47b8.jpg,food-images,0,train
../data/food-images/Scandinavian/3381695992_5161f31cab.jpg,food-images,0,train
../data/food-images/Scandinavian/2983305878_1b1a2cfc29.jpg,food-images,0,train
../data/food-images/Scandinavian/2963064644_f90c5a2638.jpg,food-images,0,train
../data/food-images/Scandinavian/2982598087_b028854c31.jpg,food-images,0,train
../data/food-images/Scandinavian/2962554551_7930c2529c.jpg,food-images,0,train
../data/food-images/Scandinavian/3738488818_e9ba6bdf9f.jpg,food-images,0,train
../data/food-images/Scandinavian/2983346012_b1202b0cfb.jpg,food-images,0,test
../data/food-images/Scandinavian/2963492272_94fe24ac21.jpg,food-images,0,test
../data/food-images/Scandinavian/2963382944_d8bbaaa294.jpg,food-images,0,train
../data/food-images/Scandinavian/2962393697_46404185da.jpg,food-images,0,train
../data/food-images/Scandinavian/2982619163_6ce4edfb3c.jpg,food-images,0,test
../data/food-images/Scandinavian/2982586417_81717dd726.jpg,food-images,0,train
../data/food-images/Scandinavian/2982613819_79bee4a29e.jpg,food-images,0,test
../data/food-images/Scandinavian/2983454208_c89f297325.jpg,food-images,0,train
../data/food-images/Scandinavian/3341679885_8986df4fe2.jpg,food-images,0,train
../data/food-images/Scandinavian/2982621135_45d3717a3e.jpg,food-images,0,test
../data/food-images/Scandinavian/2962540137_3cd0cb4df7.jpg,food-images,0,train
../data/food-images/Scandinavian/3660608758_e5c8938770.jpg,food-images,0,train
../data/food-images/Scandinavian/3798453264_5b56b29b3c.jpg,food-images,0,train
../data/food-images/Scandinavian/2963240284_bb1e5372a7.jpg,food-images,0,train
../data/food-images/Scandinavian/2962137615_bd369ffd92.jpg,food-images,0,train
../data/food-images/Scandinavian/3660611252_03220bbf7d.jpg,food-images,0,train
../data/food-images/Scandinavian/2982592961_a40a1ec428.jpg,food-images,0,train
../data/food-images/Scandinavian/2983439800_938feb0c16.jpg,food-images,0,train
../data/food-images/Scandinavian/2962051157_7e4d0f5604.jpg,food-images,0,train
../data/food-images/Scandinavian/54960659_91c4539678.jpg,food-images,0,train
../data/food-images/Scandinavian/2983475902_3cf11a5c10.jpg,food-images,0,test
../data/food-images/Scandinavian/2963048802_fa123a4372.jpg,food-images,0,test
../data/food-images/Scandinavian/2982449237_022f70032c.jpg,food-images,0,train
../data/food-images/Scandinavian/2983439208_38ffc652cd.jpg,food-images,0,train
../data/food-images/Scandinavian/2962392061_b7c3657796.jpg,food-images,0,test
../data/food-images/Scandinavian/2963236414_ca229f6dd5.jpg,food-images,0,test
../data/food-images/Scandinavian/2982399081_d2b34594c2.jpg,food-images,0,train
../data/food-images/Scandinavian/2963239458_411b81c6f0.jpg,food-images,0,train
../data/food-images/Scandinavian/2982490797_356f6bdcf7.jpg,food-images,0,train
../data/food-images/lingonberry/274704581_097d56e146.jpg,food-images,0,train
../data/food-images/lingonberry/1259740515_802e371af1.jpg,food-images,0,train
../data/food-images/lingonberry/1195091630_d48fb1a8ee.jpg,food-images,0,train
../data/food-images/lingonberry/2173206943_8557a391e5.jpg,food-images,0,train
../data/food-images/lingonberry/203426515_fba45d93d5.jpg,food-images,0,train
../data/food-images/lingonberry/227482789_6e0431e611.jpg,food-images,0,train
../data/food-images/lingonberry/220487108_fa2990a617.jpg,food-images,0,train
../data/food-images/lingonberry/239274037_2924343511.jpg,food-images,0,train
../data/food-images/lingonberry/2644327155_e01bbab11d.jpg,food-images,0,test
../data/food-images/lingonberry/1508901502_d9925327c9.jpg,food-images,0,train
../data/food-images/lingonberry/342313360_d1b6c7b754.jpg,food-images,0,train
../data/food-images/lingonberry/2277685903_ffc84d2e34.jpg,food-images,0,train
../data/food-images/lingonberry/245392024_46642c80fa.jpg,food-images,0,test
../data/food-images/lingonberry/40206438_54d8a10107.jpg,food-images,0,train
../data/food-images/lingonberry/1233504931_dca2e2c42f.jpg,food-images,0,train
../data/food-images/lingonberry/210938950_7a823d85a7.jpg,food-images,0,test
../data/food-images/lingonberry/1470008226_afec894dd4.jpg,food-images,0,test
../data/food-images/lingonberry/553217379_e86f566118.jpg,food-images,0,train
../data/food-images/lingonberry/219799523_03e5668b5d.jpg,food-images,0,train
../data/food-images/lingonberry/770884225_5130794fd3.jpg,food-images,0,train
../data/food-images/lingonberry/1242312929_1e239a0ff1.jpg,food-images,0,test
../data/food-images/lingonberry/35676406_072cf88bfc.jpg,food-images,0,test
../data/food-images/lingonberry/245685307_ba3861e7b5.jpg,food-images,0,train
../data/food-images/lingonberry/2108540768_3ff62bd3ae.jpg,food-images,0,train
../data/food-images/lingonberry/1209016353_f64cd809ea.jpg,food-images,0,train
../data/food-images/lingonberry/1130969120_dd0bf278c5.jpg,food-images,0,train
../data/food-images/lingonberry/1241659645_f966f9459d.jpg,food-images,0,train
../data/food-images/lingonberry/1232396077_4dd844cd57.jpg,food-images,0,train
../data/food-images/lingonberry/2252409583_e19ab2dc73.jpg,food-images,0,test
../data/food-images/lingonberry/492403851_59754bb33a.jpg,food-images,0,train
../data/food-images/lingonberry/1379532509_ea75b7f480.jpg,food-images,0,train
../data/food-images/lingonberry/2412599051_5ea6eb6786.jpg,food-images,0,train
../data/food-images/lingonberry/239321366_7a25b8c005.jpg,food-images,0,train
../data/food-images/lingonberry/2175309524_170372d8ca.jpg,food-images,0,train
../data/food-images/lingonberry/2771047632_5f5f06c648.jpg,food-images,0,train
../data/food-images/lingonberry/40206409_d0c316aecc.jpg,food-images,0,train
../data/food-images/lingonberry/1705476434_20f384db25.jpg,food-images,0,train
../data/food-images/lingonberry/1350112132_a1b80b116f.jpg,food-images,0,train
../data/food-images/lingonberry/232792757_a13d3829f9.jpg,food-images,0,test
../data/food-images/lingonberry/270415668_96b6d57762.jpg,food-images,0,train
../data/food-images/lingonberry/1380329050_a9dc88a120.jpg,food-images,0,train
../data/food-images/lingonberry/1921897776_2f8f621cbe.jpg,food-images,0,train
../data/food-images/lingonberry/48657682_8c3f123177.jpg,food-images,0,train
../data/food-images/lingonberry/1232371273_5ed3404347.jpg,food-images,0,train
../data/food-images/lingonberry/272323508_78d1a4650b.jpg,food-images,0,train
../data/food-images/lingonberry/2180758422_f3cb755f6d.jpg,food-images,0,test
../data/food-images/lingonberry/171185071_7f8b803d70.jpg,food-images,0,train
../data/food-images/lingonberry/253928284_9d0a8e5252.jpg,food-images,0,train
../data/food-images/lingonberry/1334362921_0f33727e0d.jpg,food-images,0,train
../data/food-images/lingonberry/2749526139_f20700d473.jpg,food-images,0,train
../data/food-images/lingonberry/230312748_5565b1da3a.jpg,food-images,0,train
../data/food-images/lingonberry/60424115_c8f148245b.jpg,food-images,0,test
../data/food-images/lingonberry/1613982824_abc58881df.jpg,food-images,0,train
../data/food-images/lingonberry/293821030_586d060a75.jpg,food-images,0,train
../data/food-images/lingonberry/2368662143_a50dcf4136.jpg,food-images,0,train
../data/food-images/star/439795898_b23660780e.jpg,food-images,0,train
../data/food-images/star/3462994526_9c350c3323.jpg,food-images,0,train
../data/food-images/star/2734534102_2e45717656.jpg,food-images,0,train
../data/food-images/star/3632100948_46583d0c6c.jpg,food-images,0,train
../data/food-images/star/2621269946_7c8b564059.jpg,food-images,0,test
../data/food-images/star/851203642_bd1381fd88.jpg,food-images,0,test
../data/food-images/star/487798484_aa13ca7941.jpg,food-images,0,train
../data/food-images/star/2924212417_6998894426.jpg,food-images,0,test
../data/food-images/star/3703149689_975e5a20b5.jpg,food-images,0,train
../data/food-images/star/2504017286_2e7331dbcc.jpg,food-images,0,train
../data/food-images/star/2506327515_26db5ef6b3.jpg,food-images,0,test
../data/food-images/star/1443719984_3cb7873968.jpg,food-images,0,test
../data/food-images/star/3029887824_f56f4a96f0.jpg,food-images,0,train
../data/food-images/star/2925062264_9e604dd802.jpg,food-images,0,train
../data/food-images/star/1442851669_60d56275d5.jpg,food-images,0,test
../data/food-images/star/422745495_f11d4e4216.jpg,food-images,0,train
../data/food-images/star/1352641641_44b0ad069b.jpg,food-images,0,train
../data/food-images/star/2734534258_3ed6e4c5b4.jpg,food-images,0,train
../data/food-images/star/2406763419_444c836323.jpg,food-images,0,train
../data/food-images/star/3933701505_bd06250c0b.jpg,food-images,0,train
../data/food-images/star/216182519_095704d189.jpg,food-images,0,train
../data/food-images/star/269095902_0b48efe10e.jpg,food-images,0,test
../data/food-images/star/3278762940_0c094d06d3.jpg,food-images,0,test
../data/food-images/star/2825873774_3866e32e34.jpg,food-images,0,train
../data/food-images/star/4801442588_92847fcf9c.jpg,food-images,0,train
../data/food-images/star/3010916205_c316855704.jpg,food-images,0,train
../data/food-images/star/75456524_785a1882b0.jpg,food-images,0,test
../data/food-images/star/3098895521_2762005953.jpg,food-images,0,test
../data/food-images/star/2288480000_8940361e11.jpg,food-images,0,train
../data/food-images/star/3532572415_df3d5636b6.jpg,food-images,0,train
../data/food-images/star/2460973755_6b7be55e12.jpg,food-images,0,train
../data/food-images/star/2659680564_99a026f4c5.jpg,food-images,0,train
../data/food-images/star/3623483571_5f9061a0d1.jpg,food-images,0,train
../data/food-images/star/793443671_6cc0dcf85d.jpg,food-images,0,train
../data/food-images/star/145294366_ba357b52f0.jpg,food-images,0,train
../data/food-images/star/537962798_6438175fda.jpg,food-images,0,train
../data/food-images/star/3302717577_88552c4bcf.jpg,food-images,0,train
../data/food-images/star/4632357868_aca99641d8.jpg,food-images,0,test
../data/food-images/star/3375944929_40ef1e8145.jpg,food-images,0,train
../data/food-images/star/502455681_224eb7721e.jpg,food-images,0,train
../data/food-images/star/1329662727_798b72a332.jpg,food-images,0,test
../data/food-images/star/866730295_db4e71d571.jpg,food-images,0,train
../data/food-images/star/3378791831_9dfceff98d.jpg,food-images,0,train
../data/food-images/star/2060799990_a12ad047d7.jpg,food-images,0,train
../data/food-images/star/389521479_2da14712ac.jpg,food-images,0,train
../data/food-images/star/214769588_a63fdd97bc.jpg,food-images,0,train
../data/food-images/star/1365561225_f5729971f2.jpg,food-images,0,train
../data/food-images/star/3623484427_deebe99c88.jpg,food-images,0,train
../data/food-images/star/3794301299_bd5b494b35.jpg,food-images,0,train
../data/food-images/star/3656773538_b33d6f9ed4.jpg,food-images,0,train
../data/food-images/star/4792122363_14c07c9900.jpg,food-images,0,train
../data/food-images/star/3624303550_29bc352003.jpg,food-images,0,train
../data/food-images/star/439771996_77b994e58e.jpg,food-images,0,train
../data/food-images/star/804484680_f1544707e4.jpg,food-images,0,train
../data/food-images/star/202472557_bcecbab725.jpg,food-images,0,train
../data/food-images/star/2506327823_f6201d392b.jpg,food-images,0,train
../data/food-images/ginger/98287405_0a5893c434.jpg,food-images,0,train
../data/food-images/ginger/3062859246_13b8d2fc66.jpg,food-images,0,train
../data/food-images/ginger/1510059011_65101c4072.jpg,food-images,0,train
../data/food-images/ginger/3826325818_8f7fc413cd.jpg,food-images,0,train
../data/food-images/ginger/2272847220_f099b6f257.jpg,food-images,0,test
../data/food-images/ginger/2926676126_fd85c75d9c.jpg,food-images,0,train
../data/food-images/ginger/4126083277_644fea508d.jpg,food-images,0,train
../data/food-images/ginger/22095878_70aeaf1706.jpg,food-images,0,train
../data/food-images/ginger/2269426983_b5716825ce.jpg,food-images,0,test
../data/food-images/ginger/431057457_777d9720d4.jpg,food-images,0,train
../data/food-images/ginger/3444940748_bdee0c13e3.jpg,food-images,0,train
../data/food-images/ginger/367056584_c84e7aca13.jpg,food-images,0,test
../data/food-images/ginger/2926676056_813d282806.jpg,food-images,0,train
../data/food-images/ginger/287752658_2ddaf99728.jpg,food-images,0,train
../data/food-images/ginger/3867337284_a22ebb2a4f.jpg,food-images,0,train
../data/food-images/ginger/342398356_a53ac40622.jpg,food-images,0,test
../data/food-images/ginger/90596212_0c6aff97a8.jpg,food-images,0,train
../data/food-images/ginger/376095467_4801d0f7bb_o.jpg,food-images,0,train
../data/food-images/ginger/242431667_8b7da9a460.jpg,food-images,0,test
../data/food-images/ginger/431296518_416e9a2691.jpg,food-images,0,test
../data/food-images/ginger/3051529119_56e470987f.jpg,food-images,0,train
../data/food-images/ginger/19211190_7146d847d6.jpg,food-images,0,train
../data/food-images/ginger/4168126762_56c631bde7.jpg,food-images,0,train
../data/food-images/ginger/3909455288_4b15092df1.jpg,food-images,0,train
../data/food-images/ginger/2705091831_b9fbb1cb54.jpg,food-images,0,train
../data/food-images/ginger/649397777_0fba63e0e8.jpg,food-images,0,test
../data/food-images/ginger/2895609905_821dbb6529.jpg,food-images,0,train
../data/food-images/ginger/3826326646_c1f045e252.jpg,food-images,0,train
../data/food-images/ginger/3155879267_95a7da611f.jpg,food-images,0,test
../data/food-images/ginger/2475415671_9e931350c5.jpg,food-images,0,test
../data/food-images/ginger/214205897_4945e5a0d0.jpg,food-images,0,test
../data/food-images/ginger/2673781152_b8e5fa5d3d.jpg,food-images,0,train
../data/food-images/ginger/4213557912_c1d6a939c7.jpg,food-images,0,train
../data/food-images/ginger/3289338892_3a19b19b5d.jpg,food-images,0,train
../data/food-images/ginger/434204727_2617da83ee.jpg,food-images,0,train
../data/food-images/ginger/3281346947_6c00625041.jpg,food-images,0,train
../data/food-images/ginger/3108004895_d3a717df28.jpg,food-images,0,test
../data/food-images/ginger/2926676160_f88ef9148e.jpg,food-images,0,test
../data/food-images/ginger/4164171269_6a73ed7d66.jpg,food-images,0,train
../data/food-images/ginger/4189583246_65a7151ea6.jpg,food-images,0,test
../data/food-images/ginger/249682880_457eab9ed7.jpg,food-images,0,train
../data/food-images/ginger/117996582_5a879e6a9f.jpg,food-images,0,test
../data/food-images/ginger/2101357328_b43ddbd88f.jpg,food-images,0,test
../data/food-images/ginger/3409861116_3dd9a9e857.jpg,food-images,0,test
../data/food-images/ginger/2596747715_c2af4c5264.jpg,food-images,0,test
../data/food-images/ginger/3289345000_d06ae32862.jpg,food-images,0,test
../data/food-images/ginger/2495766944_acd1e17dfa.jpg,food-images,0,train
../data/food-images/ginger/137718811_05b63ecf37.jpg,food-images,0,test
../data/food-images/ginger/1662911966_3d6674c38d.jpg,food-images,0,train
../data/food-images/ginger/3362342648_6072262372.jpg,food-images,0,train
../data/food-images/ginger/1591912600_64dce8f9cd.jpg,food-images,0,train
../data/food-images/ginger/719302190_840f0bb83f.jpg,food-images,0,test
../data/food-images/ginger/3695750764_5327547e38.jpg,food-images,0,train
../data/food-images/ginger/2429192443_a2b313f5ca.jpg,food-images,0,train
../data/food-images/ginger/498643844_6eeb8e725f.jpg,food-images,0,train
../data/food-images/ginger/3240728389_768666a544.jpg,food-images,0,test
../data/food-images/ginger/2875784461_03a50f0f23.jpg,food-images,0,test
../data/food-images/jack/3610508203_d9aa9f96aa.jpg,food-images,0,train
../data/food-images/jack/2165194246_90f30c731d.jpg,food-images,0,train
../data/food-images/jack/3115509832_ee5a1b9680.jpg,food-images,0,train
../data/food-images/jack/2751946419_208d16b34e.jpg,food-images,0,train
../data/food-images/jack/2579040437_05425ff09f.jpg,food-images,0,train
